hotel,is_canceled,lead_time,arrival_month_year,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel
Resort Hotel,1,115,16-Jul,2016,July,31,26,1,5,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,40,16-Jul,2016,July,31,26,1,5,2,1,0,HB,ESP,Online TA,TA/TO
Resort Hotel,1,69,16-Jul,2016,July,31,26,1,5,2,0,0,BB,SWE,Online TA,TA/TO
Resort Hotel,1,70,16-Jul,2016,July,31,27,0,1,3,1,0,BB,RUS,Online TA,TA/TO
Resort Hotel,1,115,16-Jul,2016,July,31,27,0,2,2,0,0,BB,DEU,Online TA,TA/TO
Resort Hotel,1,145,16-Jul,2016,July,31,27,0,3,3,0,0,BB,ROU,Direct,Direct
Resort Hotel,1,22,16-Jul,2016,July,31,27,0,4,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,1,251,16-Jul,2016,July,31,27,1,4,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,107,16-Jul,2016,July,31,27,1,4,2,0,0,BB,PRT,Groups,Corporate
Resort Hotel,1,107,16-Jul,2016,July,31,27,1,4,2,0,0,BB,PRT,Groups,Corporate
Resort Hotel,0,301,16-Jul,2016,July,31,27,2,5,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,188,16-Jul,2016,July,31,27,2,5,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,42,16-Jul,2016,July,31,27,2,5,2,0,0,BB,CHE,Online TA,TA/TO
Resort Hotel,0,147,16-Jul,2016,July,31,27,2,6,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,1,26,16-Jul,2016,July,31,28,0,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,47,16-Jul,2016,July,31,28,0,3,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,37,16-Jul,2016,July,31,28,1,3,2,2,0,BB,ARE,Online TA,TA/TO
Resort Hotel,1,108,16-Jul,2016,July,31,28,1,3,2,0,0,BB,PRT,Groups,Corporate
Resort Hotel,1,108,16-Jul,2016,July,31,28,1,3,2,0,0,BB,PRT,Groups,Corporate
Resort Hotel,1,201,16-Jul,2016,July,31,28,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,154,16-Jul,2016,July,31,28,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,292,16-Jul,2016,July,31,28,2,3,1,0,0,BB,IRL,Direct,Direct
Resort Hotel,1,120,16-Jul,2016,July,31,28,2,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,322,16-Jul,2016,July,31,28,2,4,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,159,16-Jul,2016,July,31,28,3,8,2,0,0,BB,POL,Offline TA/TO,TA/TO
Resort Hotel,0,159,16-Jul,2016,July,31,28,3,8,2,0,0,BB,POL,Offline TA/TO,TA/TO
Resort Hotel,0,292,16-Jul,2016,July,31,28,4,9,2,1,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,44,16-Jul,2016,July,31,29,0,2,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,1,38,16-Jul,2016,July,31,29,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,36,16-Jul,2016,July,31,29,0,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,22,16-Jul,2016,July,31,29,0,2,2,0,0,BB,USA,Direct,Direct
Resort Hotel,1,43,16-Jul,2016,July,31,29,0,2,2,0,0,FB,PRT,Online TA,TA/TO
Resort Hotel,1,124,16-Jul,2016,July,31,29,1,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,324,16-Jul,2016,July,31,29,1,2,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,6,16-Jul,2016,July,31,29,1,2,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,59,16-Jul,2016,July,31,29,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,191,16-Jul,2016,July,31,29,2,5,2,0,1,BB,PRT,Online TA,TA/TO
Resort Hotel,1,109,16-Jul,2016,July,31,29,2,5,1,0,0,HB,GBR,Online TA,TA/TO
Resort Hotel,1,307,16-Jul,2016,July,31,29,4,8,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,46,16-Jul,2016,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,46,16-Jul,2016,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,46,16-Jul,2016,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,121,16-Jul,2016,July,31,30,2,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,151,16-Jul,2016,July,31,30,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,187,16-Jul,2016,July,31,30,2,5,2,0,0,FB,PRT,Direct,Direct
Resort Hotel,1,35,16-Jul,2016,July,31,30,2,5,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,14,16-Jul,2016,July,31,30,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,192,16-Jul,2016,July,31,30,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,150,16-Jul,2016,July,31,30,2,5,3,0,0,HB,PRT,Direct,Direct
Resort Hotel,1,129,16-Jul,2016,July,31,30,2,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,26,16-Jul,2016,July,31,30,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,129,16-Jul,2016,July,31,30,2,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,151,16-Jul,2016,July,31,30,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,162,16-Jul,2016,July,31,30,2,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,228,16-Jul,2016,July,31,30,2,6,2,2,0,HB,PRT,Direct,Direct
Resort Hotel,1,142,16-Jul,2016,July,31,30,2,6,2,1,1,FB,PRT,Direct,Direct
Resort Hotel,1,199,16-Jul,2016,July,31,30,3,6,2,2,0,BB,PRT,Direct,Direct
Resort Hotel,1,161,16-Jul,2016,July,31,30,4,8,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,161,16-Jul,2016,July,31,30,4,8,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,161,16-Jul,2016,July,31,30,4,8,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,125,16-Jul,2016,July,31,30,4,9,2,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,1,108,16-Jul,2016,July,32,31,1,0,2,0,0,BB,CN,Online TA,TA/TO
Resort Hotel,1,67,16-Jul,2016,July,32,31,1,0,2,0,0,BB,NOR,Online TA,TA/TO
Resort Hotel,1,87,16-Jul,2016,July,32,31,2,0,2,1,0,BB,BRA,Online TA,TA/TO
Resort Hotel,1,87,16-Jul,2016,July,32,31,2,0,2,1,0,BB,BRA,Online TA,TA/TO
Resort Hotel,1,141,16-Jul,2016,July,32,31,2,0,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,9,16-Jul,2016,July,32,31,2,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,16,16-Jul,2016,July,32,31,2,5,2,0,1,BB,DEU,Direct,Direct
Resort Hotel,1,186,16-Jul,2016,July,32,31,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,133,16-Jul,2016,July,32,31,2,5,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,187,16-Jul,2016,July,32,31,2,5,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,96,16-Jul,2016,July,32,31,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,153,16-Jul,2016,July,32,31,3,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,153,16-Jul,2016,July,32,31,3,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,148,16-Aug,2016,August,32,1,1,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,148,16-Aug,2016,August,32,1,1,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,199,16-Aug,2016,August,32,1,1,3,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,1,201,16-Aug,2016,August,32,1,1,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,265,16-Aug,2016,August,32,1,1,3,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,285,16-Aug,2016,August,32,1,1,3,2,2,0,BB,LUX,Direct,Direct
Resort Hotel,0,285,16-Aug,2016,August,32,1,1,3,2,2,0,BB,PRT,Direct,Direct
Resort Hotel,1,147,16-Aug,2016,August,32,1,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,270,16-Aug,2016,August,32,1,1,4,2,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,173,16-Aug,2016,August,32,1,1,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,141,16-Aug,2016,August,32,1,1,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,247,16-Aug,2016,August,32,1,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,247,16-Aug,2016,August,32,1,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,78,16-Aug,2016,August,32,1,1,5,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,167,16-Aug,2016,August,32,1,1,5,2,0,1,HB,PRT,Online TA,TA/TO
Resort Hotel,0,194,16-Aug,2016,August,32,1,2,5,2,0,0,HB,POL,Offline TA/TO,TA/TO
Resort Hotel,1,28,16-Aug,2016,August,32,1,1,4,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,180,16-Aug,2016,August,32,1,2,5,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,179,16-Aug,2016,August,32,1,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,243,16-Aug,2016,August,32,1,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,194,16-Aug,2016,August,32,1,2,5,2,0,0,HB,POL,Offline TA/TO,TA/TO
Resort Hotel,1,152,16-Aug,2016,August,32,1,2,5,2,2,0,HB,PRT,Direct,Direct
Resort Hotel,1,180,16-Aug,2016,August,32,1,2,5,2,1,0,Undefined,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,177,16-Aug,2016,August,32,1,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,194,16-Aug,2016,August,32,1,2,5,2,0,0,HB,POL,Offline TA/TO,TA/TO
Resort Hotel,1,180,16-Aug,2016,August,32,1,2,5,2,1,0,Undefined,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,150,16-Aug,2016,August,32,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,163,16-Aug,2016,August,32,1,2,5,2,0,0,HB,POL,Offline TA/TO,TA/TO
Resort Hotel,0,265,16-Aug,2016,August,32,1,2,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,149,16-Aug,2016,August,32,1,3,6,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,161,16-Aug,2016,August,32,1,3,6,2,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,158,16-Aug,2016,August,32,1,3,7,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,209,16-Aug,2016,August,32,1,4,10,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,127,16-Aug,2016,August,32,1,5,14,2,0,1,BB,ESP,Online TA,TA/TO
Resort Hotel,1,5,16-Aug,2016,August,32,2,0,1,2,1,1,BB,PRT,Direct,Direct
Resort Hotel,1,197,16-Aug,2016,August,32,2,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,210,16-Aug,2016,August,32,2,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,56,16-Aug,2016,August,32,2,0,3,2,0,0,BB,MAR,Online TA,TA/TO
Resort Hotel,1,56,16-Aug,2016,August,32,2,0,3,2,0,0,BB,MAR,Online TA,TA/TO
Resort Hotel,1,29,16-Aug,2016,August,32,2,0,5,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,152,16-Aug,2016,August,32,2,0,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,274,16-Aug,2016,August,32,2,0,5,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,152,16-Aug,2016,August,32,2,0,5,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,29,16-Aug,2016,August,32,2,0,5,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,274,16-Aug,2016,August,32,2,0,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,36,16-Aug,2016,August,32,2,0,4,2,0,1,BB,PRT,Direct,Direct
Resort Hotel,1,55,16-Aug,2016,August,32,2,0,4,2,0,0,BB,TUR,Online TA,TA/TO
Resort Hotel,1,220,16-Aug,2016,August,32,2,2,5,2,2,0,HB,PRT,Direct,Direct
Resort Hotel,1,434,16-Aug,2016,August,32,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,190,16-Aug,2016,August,32,2,2,5,3,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,215,16-Aug,2016,August,32,2,2,5,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,48,16-Aug,2016,August,32,2,2,9,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,209,16-Aug,2016,August,32,2,4,10,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,208,16-Aug,2016,August,32,2,4,12,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,58,16-Aug,2016,August,32,3,0,4,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,1,58,16-Aug,2016,August,32,3,0,4,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,15,16-Aug,2016,August,32,3,1,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,16,16-Aug,2016,August,32,3,1,4,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,143,16-Aug,2016,August,32,3,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,143,16-Aug,2016,August,32,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,267,16-Aug,2016,August,32,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,143,16-Aug,2016,August,32,3,2,5,1,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,169,16-Aug,2016,August,32,3,2,5,2,1,0,HB,PRT,Direct,Direct
Resort Hotel,1,162,16-Aug,2016,August,32,3,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,247,16-Aug,2016,August,32,4,0,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,24,16-Aug,2016,August,32,4,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,23,16-Aug,2016,August,32,4,0,3,2,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,44,16-Aug,2016,August,32,4,1,3,2,0,0,HB,CHE,Online TA,TA/TO
Resort Hotel,1,104,16-Aug,2016,August,32,4,1,3,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,349,16-Aug,2016,August,32,4,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,349,16-Aug,2016,August,32,4,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,157,16-Aug,2016,August,32,4,2,3,2,0,1,HB,PRT,Online TA,TA/TO
Resort Hotel,1,199,16-Aug,2016,August,32,4,2,3,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,64,16-Aug,2016,August,32,4,2,3,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,93,16-Aug,2016,August,32,4,2,4,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,1,91,16-Aug,2016,August,32,4,2,4,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,1,98,16-Aug,2016,August,32,4,2,5,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,100,16-Aug,2016,August,32,4,2,6,2,0,0,HB,CHE,Online TA,TA/TO
Resort Hotel,1,0,16-Aug,2016,August,32,5,0,1,2,2,1,BB,PRT,Direct,Direct
Resort Hotel,1,116,16-Aug,2016,August,32,5,0,1,2,0,0,BB,CN,Online TA,TA/TO
Resort Hotel,1,52,16-Aug,2016,August,32,5,0,2,2,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,145,16-Aug,2016,August,32,5,0,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,96,16-Aug,2016,August,32,5,0,2,2,0,0,HB,BRA,Online TA,TA/TO
Resort Hotel,1,96,16-Aug,2016,August,32,5,0,2,2,0,0,HB,BRA,Online TA,TA/TO
Resort Hotel,1,20,16-Aug,2016,August,32,5,0,2,2,2,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,105,16-Aug,2016,August,32,5,1,2,2,0,0,BB,DEU,Online TA,TA/TO
Resort Hotel,1,151,16-Aug,2016,August,32,5,1,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,44,16-Aug,2016,August,32,5,2,2,2,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,47,16-Aug,2016,August,32,5,2,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,210,16-Aug,2016,August,32,5,2,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,156,16-Aug,2016,August,32,5,2,5,3,0,1,BB,PRT,Direct,Direct
Resort Hotel,1,156,16-Aug,2016,August,32,5,2,5,3,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,162,16-Aug,2016,August,32,5,2,6,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,149,16-Aug,2016,August,32,5,2,6,2,2,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,149,16-Aug,2016,August,32,5,2,6,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,149,16-Aug,2016,August,32,5,2,7,2,2,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,149,16-Aug,2016,August,32,5,2,7,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,177,16-Aug,2016,August,32,5,2,4,3,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,105,16-Aug,2016,August,32,5,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,4,16-Aug,2016,August,32,6,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,33,16-Aug,2016,August,32,6,2,1,2,2,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,199,16-Aug,2016,August,32,6,2,1,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,221,16-Aug,2016,August,32,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,33,16-Aug,2016,August,32,6,2,2,2,0,1,BB,ESP,Online TA,TA/TO
Resort Hotel,1,155,16-Aug,2016,August,32,6,2,2,2,0,0,BB,MOZ,Online TA,TA/TO
Resort Hotel,1,156,16-Aug,2016,August,32,6,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,90,16-Aug,2016,August,32,6,2,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,16,16-Aug,2016,August,32,6,2,3,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,1,76,16-Aug,2016,August,32,6,2,4,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,157,16-Aug,2016,August,32,6,2,5,2,1,0,BB,PRT,Direct,Direct
Resort Hotel,1,357,16-Aug,2016,August,32,6,2,5,2,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,325,16-Aug,2016,August,32,6,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,100,16-Aug,2016,August,32,6,2,6,3,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,168,16-Aug,2016,August,32,6,2,6,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,48,16-Aug,2016,August,32,6,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,168,16-Aug,2016,August,32,6,2,6,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,248,16-Aug,2016,August,32,6,4,6,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,187,16-Aug,2016,August,32,6,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,125,16-Aug,2016,August,33,7,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,47,16-Aug,2016,August,33,7,1,0,3,1,0,BB,ITA,Online TA,TA/TO
Resort Hotel,1,1,16-Aug,2016,August,33,7,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,1,16-Aug,2016,August,33,7,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,44,16-Aug,2016,August,33,7,2,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,9,16-Aug,2016,August,33,7,2,0,3,1,0,BB,NLD,Online TA,TA/TO
Resort Hotel,1,290,16-Aug,2016,August,33,7,2,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,98,16-Aug,2016,August,33,7,2,3,2,0,0,HB,DEU,Online TA,TA/TO
Resort Hotel,1,91,16-Aug,2016,August,33,7,2,3,3,1,0,BB,USA,Online TA,TA/TO
Resort Hotel,1,52,16-Aug,2016,August,33,7,2,3,2,2,0,BB,RUS,Online TA,TA/TO
Resort Hotel,1,148,16-Aug,2016,August,33,7,2,4,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,167,16-Aug,2016,August,33,7,2,4,3,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,148,16-Aug,2016,August,33,7,2,4,3,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,91,16-Aug,2016,August,33,7,2,5,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,1,208,16-Aug,2016,August,33,7,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,139,16-Aug,2016,August,33,7,3,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,139,16-Aug,2016,August,33,7,3,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,139,16-Aug,2016,August,33,7,3,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,139,16-Aug,2016,August,33,7,3,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,141,16-Aug,2016,August,33,7,4,10,2,2,0,BB,FRA,Online TA,TA/TO
Resort Hotel,1,161,16-Aug,2016,August,33,8,1,2,3,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,257,16-Aug,2016,August,33,8,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,245,16-Aug,2016,August,33,8,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,290,16-Aug,2016,August,33,8,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,329,16-Aug,2016,August,33,8,1,3,3,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,236,16-Aug,2016,August,33,8,1,3,2,0,1,BB,PRT,Online TA,TA/TO
Resort Hotel,1,60,16-Aug,2016,August,33,8,1,3,2,2,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,60,16-Aug,2016,August,33,8,1,3,2,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,22,16-Aug,2016,August,33,8,1,3,2,0,0,BB,USA,Online TA,TA/TO
Resort Hotel,1,22,16-Aug,2016,August,33,8,1,3,2,0,0,BB,USA,Online TA,TA/TO
Resort Hotel,1,60,16-Aug,2016,August,33,8,1,3,2,2,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,13,16-Aug,2016,August,33,8,1,3,3,1,0,HB,ESP,Online TA,TA/TO
Resort Hotel,1,150,16-Aug,2016,August,33,8,1,3,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,55,16-Aug,2016,August,33,8,1,4,2,2,0,BB,LUX,Online TA,TA/TO
Resort Hotel,1,113,16-Aug,2016,August,33,8,1,4,2,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,30,16-Aug,2016,August,33,8,1,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,346,16-Aug,2016,August,33,8,1,4,2,1,0,BB,CHE,Online TA,TA/TO
Resort Hotel,1,161,16-Aug,2016,August,33,8,1,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,157,16-Aug,2016,August,33,8,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,119,16-Aug,2016,August,33,8,3,6,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,201,16-Aug,2016,August,33,8,3,7,2,0,0,HB,POL,Offline TA/TO,TA/TO
Resort Hotel,1,65,16-Aug,2016,August,33,8,3,9,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,1,126,16-Aug,2016,August,33,8,3,7,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,201,16-Aug,2016,August,33,8,3,7,2,0,0,HB,POL,Offline TA/TO,TA/TO
Resort Hotel,1,157,16-Aug,2016,August,33,8,4,10,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,181,16-Aug,2016,August,33,8,4,10,3,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,160,16-Aug,2016,August,33,9,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,86,16-Aug,2016,August,33,9,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,179,16-Aug,2016,August,33,9,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,169,16-Aug,2016,August,33,9,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,179,16-Aug,2016,August,33,9,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,329,16-Aug,2016,August,33,9,0,4,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,83,16-Aug,2016,August,33,9,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,308,16-Aug,2016,August,33,9,2,5,2,1,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,182,16-Aug,2016,August,33,9,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,217,16-Aug,2016,August,33,9,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,112,16-Aug,2016,August,33,9,2,5,2,2,0,HB,RUS,Direct,Direct
Resort Hotel,1,55,16-Aug,2016,August,33,10,0,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,36,16-Aug,2016,August,33,10,0,1,2,0,0,BB,CHE,Online TA,TA/TO
Resort Hotel,1,317,16-Aug,2016,August,33,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO
