order_id,customer_id,product_id,purchase_amount,is_reordered,purchased_on,event_time
O92983,C396,P15988,74.19,1,2020-12-29 05:17:15,2024-05-02T05:39:18.546Z
O92984,C4481,P5503,59.88,0,2020-10-29 08:36:39,2024-05-02T05:39:18.546Z
O92985,C5464,P279,12.44,1,2020-01-18 15:37:05,2024-05-02T05:39:18.546Z
O92986,C5210,P4199,57.57,1,2020-05-17 13:33:03,2024-05-02T05:39:18.546Z
O92987,C7415,P16763,82.18,1,2020-05-08 06:09:58,2024-05-02T05:39:18.546Z
O92988,C9437,P7175,74.96,1,2020-12-26 20:46:08,2024-05-02T05:39:18.546Z
O92989,C8003,P3671,14.13,1,2021-01-13 20:27:18,2024-05-02T05:39:18.546Z
O92990,C6680,P3205,27.98,1,2021-02-15 16:38:52,2024-05-02T05:39:18.546Z
O92991,C9653,P15399,99.72,0,2020-11-15 19:27:01,2024-05-02T05:39:18.546Z
O92992,C3773,P612,17.53,0,2020-12-31 01:26:40,2024-05-02T05:39:18.546Z
O92993,C5638,P14335,50.56,0,2021-01-16 11:21:07,2024-05-02T05:39:18.546Z
O92994,C2533,P16591,3.67,0,2021-03-21 10:44:55,2024-05-02T05:39:18.546Z
O92995,C9466,P12020,96.34,1,2021-02-16 13:24:38,2024-05-02T05:39:18.546Z
O92996,C3170,P6308,93.32,1,2020-02-15 17:47:24,2024-05-02T05:39:18.546Z
O92997,C8420,P1978,8.7,0,2020-05-17 02:11:11,2024-05-02T05:39:18.546Z
O92998,C4218,P6184,10.33,1,2021-02-06 09:24:33,2024-05-02T05:39:18.546Z
O92999,C5623,P10284,70.73,1,2020-08-01 13:18:48,2024-05-02T05:39:18.546Z
O93000,C5445,P4289,82.73,1,2021-01-10 04:46:52,2024-05-02T05:39:18.546Z
O93001,C8056,P12746,87.32,0,2020-10-16 06:44:55,2024-05-02T05:39:18.546Z
O93002,C5664,P4001,70.78,1,2020-07-31 07:46:54,2024-05-02T05:39:18.546Z
O93003,C7577,P3104,20.26,1,2020-11-01 23:13:17,2024-05-02T05:39:18.546Z
O93004,C5554,P9743,71.25,1,2021-02-02 01:38:58,2024-05-02T05:39:18.546Z
O93005,C3281,P7826,57.91,1,2021-02-03 10:48:39,2024-05-02T05:39:18.546Z
O93006,C9249,P15207,3.86,1,2020-05-24 06:14:26,2024-05-02T05:39:18.546Z
O93007,C3422,P13642,17.79,0,2021-02-13 18:28:35,2024-05-02T05:39:18.546Z
O93008,C8744,P5593,35.86,1,2021-05-14 22:51:36,2024-05-02T05:39:18.546Z
O93009,C9117,P6761,48.98,0,2020-11-14 20:30:18,2024-05-02T05:39:18.546Z
O93010,C6721,P1789,2.58,1,2020-07-04 01:14:24,2024-05-02T05:39:18.546Z
O93011,C2667,P9297,40.6,0,2020-05-15 07:39:26,2024-05-02T05:39:18.546Z
O93012,C7441,P15124,14.43,0,2020-07-12 09:20:30,2024-05-02T05:39:18.546Z
O93013,C1632,P7035,79.15,1,2020-01-29 21:14:33,2024-05-02T05:39:18.546Z
O93014,C6280,P13175,86.81,0,2020-03-25 13:42:21,2024-05-02T05:39:18.546Z
O93015,C5154,P12202,78.66,1,2020-06-18 03:47:36,2024-05-02T05:39:18.546Z
O93016,C9986,P14830,2.59,1,2021-01-28 01:07:18,2024-05-02T05:39:18.546Z
O93017,C272,P7536,17.44,0,2020-10-04 17:25:24,2024-05-02T05:39:18.546Z
O93018,C9303,P2847,65.21,1,2020-07-11 23:26:58,2024-05-02T05:39:18.546Z
O93019,C5037,P10733,40.5,0,2020-03-14 15:18:20,2024-05-02T05:39:18.546Z
O93020,C1632,P5258,6.17,0,2020-05-05 18:06:09,2024-05-02T05:39:18.546Z
O93021,C3830,P4133,14.72,0,2020-01-17 11:05:26,2024-05-02T05:39:18.546Z
O93022,C6181,P16178,11.55,1,2020-02-22 20:03:51,2024-05-02T05:39:18.546Z
O93023,C6157,P14421,47.68,1,2020-11-30 04:01:50,2024-05-02T05:39:18.546Z
O93024,C7317,P12947,39.59,0,2021-03-29 17:33:05,2024-05-02T05:39:18.546Z
O93025,C1344,P11223,3.9699999999999998,1,2020-03-28 17:19:05,2024-05-02T05:39:18.546Z
O93026,C2849,P813,48.7,0,2021-04-05 09:21:47,2024-05-02T05:39:18.546Z
O93027,C8609,P14124,15.17,0,2020-03-08 10:06:50,2024-05-02T05:39:18.546Z
O93028,C8713,P16825,21.63,0,2020-03-29 19:19:47,2024-05-02T05:39:18.546Z
O93029,C4466,P9978,17.96,1,2020-12-15 23:36:17,2024-05-02T05:39:18.546Z
O93030,C3697,P8279,92.92,0,2020-11-16 04:03:38,2024-05-02T05:39:18.546Z
O93031,C6827,P10310,12.63,1,2020-08-12 01:55:01,2024-05-02T05:39:18.546Z
O93032,C8074,P5652,63.89,0,2021-01-13 17:22:55,2024-05-02T05:39:18.546Z
O93033,C8976,P14291,67.22,0,2021-05-14 14:09:31,2024-05-02T05:39:18.546Z
O93034,C36,P7983,91.11,1,2020-07-07 02:29:35,2024-05-02T05:39:18.546Z
O93035,C3785,P5370,74.88,1,2021-02-21 15:31:51,2024-05-02T05:39:18.546Z
O93036,C2064,P15093,41.57,1,2020-02-24 08:46:24,2024-05-02T05:39:18.546Z
O93037,C1674,P13478,101.86,1,2020-05-09 04:18:48,2024-05-02T05:39:18.546Z
O93038,C1051,P10033,91.9,1,2021-04-05 17:35:33,2024-05-02T05:39:18.546Z
O93039,C227,P9495,76.94,1,2020-01-02 10:48:10,2024-05-02T05:39:18.546Z
O93040,C4274,P13104,65.45,1,2021-01-05 07:24:00,2024-05-02T05:39:18.546Z
O93041,C6254,P9572,7.16,0,2020-10-18 13:24:46,2024-05-02T05:39:18.546Z
O93042,C1285,P4786,92.74,0,2021-02-28 09:19:07,2024-05-02T05:39:18.546Z
O93043,C9854,P1312,62.35,0,2021-03-30 09:50:48,2024-05-02T05:39:18.546Z
O93044,C1910,P4743,61.48,1,2021-05-13 00:31:00,2024-05-02T05:39:18.547Z
O93045,C5976,P10918,27.83,1,2020-09-20 19:26:54,2024-05-02T05:39:18.547Z
O93046,C9691,P437,70.65,1,2020-01-08 13:11:24,2024-05-02T05:39:18.547Z
O93047,C7783,P7992,85.95,1,2020-10-18 08:19:35,2024-05-02T05:39:18.547Z
O93048,C2830,P4490,51.74,0,2020-11-13 12:09:30,2024-05-02T05:39:18.547Z
O93049,C4714,P3647,30.81,1,2020-10-28 18:17:46,2024-05-02T05:39:18.547Z
O93050,C6041,P10193,15.71,0,2020-03-11 00:06:37,2024-05-02T05:39:18.547Z
O93051,C3282,P479,95.5,1,2020-04-22 20:43:41,2024-05-02T05:39:18.547Z
O93052,C88,P10049,11.87,0,2020-02-25 05:32:21,2024-05-02T05:39:18.547Z
O93053,C9450,P3703,24.79,1,2020-03-20 05:20:58,2024-05-02T05:39:18.547Z
O93054,C4752,P6762,1.6,0,2021-04-16 07:04:02,2024-05-02T05:39:18.547Z
O93055,C825,P9547,14.3,1,2020-10-23 13:29:48,2024-05-02T05:39:18.547Z
O93056,C2515,P13852,82.12,1,2020-12-05 17:32:27,2024-05-02T05:39:18.547Z
O93057,C8538,P1381,91.41,0,2020-04-08 17:56:33,2024-05-02T05:39:18.547Z
O93058,C7054,P9000,52.28,1,2020-01-01 00:43:07,2024-05-02T05:39:18.547Z
O93059,C779,P12997,17.84,0,2020-11-04 03:51:26,2024-05-02T05:39:18.547Z
O93060,C8122,P8960,61.13,1,2020-09-07 12:21:51,2024-05-02T05:39:18.547Z
O93061,C8900,P5839,41.8,1,2020-01-04 08:58:25,2024-05-02T05:39:18.547Z
O93062,C3776,P1355,31.72,1,2020-01-17 03:05:38,2024-05-02T05:39:18.547Z
O93063,C6699,P4572,57.74,1,2020-06-11 12:00:19,2024-05-02T05:39:18.547Z
O93064,C3061,P6312,48.72,0,2020-11-26 17:27:27,2024-05-02T05:39:18.547Z
O93065,C1569,P10491,29.92,1,2021-04-01 19:47:21,2024-05-02T05:39:18.547Z
O93066,C1807,P12424,72.93,1,2020-09-14 19:23:16,2024-05-02T05:39:18.547Z
O93067,C4866,P1651,52.99,1,2020-02-07 07:48:37,2024-05-02T05:39:18.547Z
O93068,C3225,P10451,62.29,1,2020-05-05 03:30:55,2024-05-02T05:39:18.547Z
O93069,C8126,P13566,72.38,1,2020-04-07 04:06:02,2024-05-02T05:39:18.547Z
O93070,C7403,P7117,17.41,0,2020-03-14 04:17:25,2024-05-02T05:39:18.547Z
O93071,C4322,P11474,18.33,1,2020-09-01 00:16:38,2024-05-02T05:39:18.547Z
O93072,C6810,P7052,70.99,0,2020-02-05 09:49:38,2024-05-02T05:39:18.547Z
O93073,C4705,P10284,3.9699999999999998,1,2020-10-03 16:04:09,2024-05-02T05:39:18.547Z
O93074,C8264,P6348,55.9,0,2020-05-11 18:25:48,2024-05-02T05:39:18.547Z
O93075,C1257,P10674,23.61,1,2020-05-13 21:29:04,2024-05-02T05:39:18.547Z
O93076,C900,P101,61.26,1,2020-09-19 18:35:36,2024-05-02T05:39:18.547Z
O93077,C4677,P1027,62.32,1,2020-06-30 21:39:51,2024-05-02T05:39:18.547Z
O93078,C5882,P10790,80.91,1,2020-07-28 00:25:43,2024-05-02T05:39:18.547Z
O93079,C1000,P5424,100.71,0,2020-11-25 01:43:04,2024-05-02T05:39:18.547Z
O93080,C524,P3328,5.93,0,2020-12-06 02:37:15,2024-05-02T05:39:18.547Z
O93081,C470,P9570,19.91,1,2021-01-28 08:00:12,2024-05-02T05:39:18.547Z
O93082,C6364,P6363,87.02,1,2020-11-25 12:33:35,2024-05-02T05:39:18.547Z
O93083,C5485,P5843,10.32,1,2020-09-25 17:15:09,2024-05-02T05:39:18.547Z
O93084,C7889,P16343,41.51,0,2021-03-25 08:48:50,2024-05-02T05:39:18.547Z
O93085,C6969,P2143,10.83,0,2021-05-09 14:24:40,2024-05-02T05:39:18.547Z
O93086,C4946,P8184,57.94,1,2021-04-10 00:02:04,2024-05-02T05:39:18.547Z
O93087,C8162,P10258,18.74,1,2020-04-01 04:13:26,2024-05-02T05:39:18.547Z
O93088,C8060,P14524,42.23,1,2020-02-29 10:18:53,2024-05-02T05:39:18.547Z
O93089,C1442,P13052,48.55,1,2020-10-23 09:16:13,2024-05-02T05:39:18.547Z
O93090,C9449,P12045,9.61,1,2021-03-06 03:20:11,2024-05-02T05:39:18.547Z
O93091,C6139,P7539,27.41,1,2021-01-24 04:52:16,2024-05-02T05:39:18.547Z
O93092,C1194,P14343,93.09,1,2020-12-04 04:15:46,2024-05-02T05:39:18.547Z
O93093,C9839,P12246,60.86,1,2020-03-06 00:00:53,2024-05-02T05:39:18.547Z
O93094,C247,P5019,77.96,1,2021-04-06 21:26:18,2024-05-02T05:39:18.547Z
O93095,C7108,P8555,75.74,1,2020-10-25 01:03:00,2024-05-02T05:39:18.547Z
O93096,C4140,P1626,85.42,1,2020-10-16 21:34:16,2024-05-02T05:39:18.547Z
O93097,C1581,P3645,20.22,1,2020-01-02 04:59:28,2024-05-02T05:39:18.547Z
O93098,C7168,P4344,83.72,0,2021-04-01 23:03:33,2024-05-02T05:39:18.547Z
O93099,C4757,P2077,86.03,1,2020-06-18 11:38:05,2024-05-02T05:39:18.547Z
O93100,C1022,P3626,66.59,1,2020-10-04 14:30:34,2024-05-02T05:39:18.547Z
O93101,C813,P2710,96.26,0,2020-10-09 17:10:25,2024-05-02T05:39:18.547Z
O93102,C8641,P7891,16.2,1,2020-06-13 12:31:31,2024-05-02T05:39:18.547Z
O93103,C5076,P4006,58.48,0,2020-09-24 07:25:16,2024-05-02T05:39:18.547Z
O93104,C8355,P9451,42.85,1,2020-06-27 19:48:36,2024-05-02T05:39:18.547Z
O93105,C4374,P16764,7.42,0,2021-04-07 06:13:06,2024-05-02T05:39:18.547Z
O93106,C7166,P14283,77.37,0,2020-07-11 11:33:17,2024-05-02T05:39:18.547Z
O93107,C9208,P3947,101.91,1,2020-01-08 17:01:07,2024-05-02T05:39:18.547Z
O93108,C6718,P12565,21.33,0,2020-03-16 08:13:50,2024-05-02T05:39:18.547Z
O93109,C9062,P7775,56.87,1,2020-07-05 18:35:19,2024-05-02T05:39:18.547Z
O93110,C5286,P14300,99.56,1,2020-06-27 19:13:22,2024-05-02T05:39:18.547Z
O93111,C9490,P4301,32.02,0,2020-11-15 00:36:40,2024-05-02T05:39:18.547Z
O93112,C9826,P4011,78.77,1,2021-04-27 11:00:58,2024-05-02T05:39:18.547Z
O93113,C9428,P14272,50.17,1,2020-09-23 08:11:43,2024-05-02T05:39:18.547Z
O93114,C875,P9683,42.38,1,2020-01-14 13:45:51,2024-05-02T05:39:18.547Z
O93115,C9855,P805,46.33,1,2021-03-17 18:29:42,2024-05-02T05:39:18.548Z
O93116,C4976,P16874,7.71,1,2020-09-25 15:19:39,2024-05-02T05:39:18.548Z
O93117,C5911,P16433,6.84,1,2020-01-01 00:02:11,2024-05-02T05:39:18.548Z
O93118,C16,P14047,82.95,0,2020-10-13 23:17:14,2024-05-02T05:39:18.548Z
O93119,C3952,P4764,14.8,1,2020-10-22 15:34:53,2024-05-02T05:39:18.548Z
O93120,C4223,P16314,73.04,1,2020-10-24 09:48:54,2024-05-02T05:39:18.548Z
O93121,C3613,P13299,87.02,1,2020-12-15 17:27:06,2024-05-02T05:39:18.548Z
O93122,C384,P12658,83.47,1,2020-07-01 10:54:57,2024-05-02T05:39:18.548Z
O93123,C4246,P2052,91.38,1,2021-05-26 13:00:23,2024-05-02T05:39:18.548Z
O93124,C3909,P16521,2.68,0,2020-01-17 21:45:41,2024-05-02T05:39:18.548Z
O93125,C1898,P13616,97.42,1,2020-04-25 01:30:11,2024-05-02T05:39:18.548Z
O93126,C5834,P3286,23.34,0,2021-05-05 20:43:06,2024-05-02T05:39:18.548Z
O93127,C2344,P1999,10.96,0,2021-02-02 02:57:51,2024-05-02T05:39:18.548Z
O93128,C4908,P15542,50.98,1,2021-02-21 11:59:37,2024-05-02T05:39:18.548Z
O93129,C5885,P5771,78.5,0,2021-03-26 19:22:31,2024-05-02T05:39:18.548Z
O93130,C3676,P9294,52.15,0,2020-02-23 18:40:12,2024-05-02T05:39:18.548Z
O93131,C7807,P5188,17.03,0,2020-04-28 19:18:16,2024-05-02T05:39:18.548Z
O93132,C1547,P4967,44.04,1,2021-05-13 23:28:27,2024-05-02T05:39:18.548Z
O93133,C4306,P15606,96.42,1,2020-07-29 14:54:46,2024-05-02T05:39:18.548Z
O93134,C9396,P4426,28.49,0,2020-07-02 12:51:06,2024-05-02T05:39:18.548Z
O93135,C8443,P10250,87.94,1,2020-11-27 03:38:21,2024-05-02T05:39:18.548Z
O93136,C8928,P9985,16.93,0,2020-05-12 16:13:49,2024-05-02T05:39:18.548Z
O93137,C1003,P7753,1.17,0,2020-05-14 01:49:46,2024-05-02T05:39:18.548Z
O93138,C3875,P15922,83.99,1,2020-12-11 04:56:26,2024-05-02T05:39:18.548Z
O93139,C3269,P549,46.46,1,2020-07-06 16:54:07,2024-05-02T05:39:18.548Z
O93140,C7775,P427,93.71,0,2020-01-09 01:19:57,2024-05-02T05:39:18.548Z
O93141,C7492,P12666,18.24,0,2021-03-05 01:50:44,2024-05-02T05:39:18.548Z
O93142,C6765,P9151,23.89,1,2020-10-18 22:13:25,2024-05-02T05:39:18.548Z
O93143,C5394,P7262,41.05,1,2020-06-15 08:28:25,2024-05-02T05:39:18.548Z
O93144,C5874,P14962,79.57,1,2020-12-23 19:45:40,2024-05-02T05:39:18.548Z
O93145,C16,P4053,93.64,0,2020-03-26 12:28:31,2024-05-02T05:39:18.548Z
O93146,C126,P14417,56.68,1,2020-01-07 01:02:36,2024-05-02T05:39:18.548Z
O93147,C884,P116,65.07,1,2020-10-03 23:22:18,2024-05-02T05:39:18.548Z
O93148,C796,P13475,93.76,1,2021-05-21 23:57:29,2024-05-02T05:39:18.548Z
O93149,C5661,P5429,48.04,1,2020-07-11 15:44:06,2024-05-02T05:39:18.548Z
O93150,C3205,P7522,36.78,0,2020-04-08 07:50:26,2024-05-02T05:39:18.548Z
O93151,C8832,P2496,15.59,1,2020-03-05 00:43:10,2024-05-02T05:39:18.548Z
O93152,C2336,P721,99.31,0,2020-06-24 13:25:23,2024-05-02T05:39:18.548Z
O93153,C5033,P11678,19.06,1,2020-12-28 02:30:04,2024-05-02T05:39:18.548Z
O93154,C612,P8070,25.84,1,2020-07-03 16:39:28,2024-05-02T05:39:18.548Z
O93155,C4887,P13776,62.12,1,2020-04-29 05:17:19,2024-05-02T05:39:18.548Z
O93156,C5661,P9357,26.67,1,2021-01-19 20:21:32,2024-05-02T05:39:18.548Z
O93157,C893,P15255,34.17,0,2020-07-08 04:38:03,2024-05-02T05:39:18.548Z
O93158,C7542,P6411,67.42,1,2020-01-07 12:02:07,2024-05-02T05:39:18.548Z
O93159,C429,P5731,80.27,0,2020-03-08 02:18:44,2024-05-02T05:39:18.548Z
O93160,C3909,P617,82.24,0,2020-09-26 07:47:38,2024-05-02T05:39:18.548Z
O93161,C7355,P2875,65.63,1,2020-10-04 10:58:12,2024-05-02T05:39:18.548Z
O93162,C2207,P15390,35.53,0,2021-02-15 09:26:33,2024-05-02T05:39:18.548Z
O93163,C2063,P7599,95.88,1,2021-03-10 09:37:02,2024-05-02T05:39:18.548Z
O93164,C4878,P15448,82.55,0,2020-03-31 03:04:47,2024-05-02T05:39:18.548Z
O93165,C7377,P893,92.85,1,2021-01-16 10:35:45,2024-05-02T05:39:18.548Z
O93166,C1845,P3123,92.48,0,2020-04-21 14:46:32,2024-05-02T05:39:18.548Z
O93167,C7494,P5006,20.83,1,2020-08-01 15:37:53,2024-05-02T05:39:18.548Z
O93168,C9796,P10711,54.24,1,2020-09-22 18:54:00,2024-05-02T05:39:18.548Z
O93169,C7157,P248,98.27,1,2020-03-03 07:17:50,2024-05-02T05:39:18.548Z
O93170,C5402,P13565,45.28,1,2020-11-19 09:41:06,2024-05-02T05:39:18.548Z
O93171,C5587,P15053,69.75,1,2020-12-09 18:15:51,2024-05-02T05:39:18.548Z
O93172,C2811,P4625,1.3900000000000001,1,2020-02-28 02:23:17,2024-05-02T05:39:18.548Z
O93173,C8425,P1832,33.63,0,2020-02-08 22:14:12,2024-05-02T05:39:18.548Z
O93174,C7360,P8157,71.51,1,2020-06-02 04:24:58,2024-05-02T05:39:18.548Z
O93175,C8174,P16685,82.9,1,2021-02-13 05:36:23,2024-05-02T05:39:18.548Z
O93176,C7587,P11331,66.65,1,2021-04-24 08:08:38,2024-05-02T05:39:18.548Z
O93177,C2904,P11347,22.56,1,2021-02-18 02:27:14,2024-05-02T05:39:18.548Z
O93178,C9629,P5950,22.86,1,2020-03-16 04:20:03,2024-05-02T05:39:18.548Z
O93179,C7918,P1204,59.38,1,2020-09-03 18:43:32,2024-05-02T05:39:18.548Z
O93180,C1009,P16338,56.75,0,2021-02-26 07:32:55,2024-05-02T05:39:18.548Z
O93181,C9195,P10261,95.81,1,2020-02-07 21:59:36,2024-05-02T05:39:18.548Z
O93182,C9701,P3706,43.51,0,2020-04-27 11:38:06,2024-05-02T05:39:18.548Z
O93183,C2181,P13542,54.38,1,2020-06-29 21:20:58,2024-05-02T05:39:18.548Z
O93184,C4372,P14586,75.01,1,2020-07-08 12:01:06,2024-05-02T05:39:18.548Z
O93185,C5477,P6810,39.03,1,2021-01-14 01:57:07,2024-05-02T05:39:18.548Z
O93186,C3555,P3582,28.4,1,2020-07-13 16:54:03,2024-05-02T05:39:18.548Z
O93187,C8449,P9320,88.59,0,2020-11-04 12:10:01,2024-05-02T05:39:18.549Z
O93188,C8621,P311,23.55,1,2020-08-15 07:14:11,2024-05-02T05:39:18.549Z
O93189,C137,P12682,20.0,1,2020-01-12 06:56:24,2024-05-02T05:39:18.549Z
O93190,C8319,P11215,97.8,0,2020-04-13 08:35:46,2024-05-02T05:39:18.549Z
O93191,C9358,P3004,2.54,1,2020-09-04 15:55:41,2024-05-02T05:39:18.549Z
O93192,C6123,P10322,23.11,1,2020-10-21 10:51:15,2024-05-02T05:39:18.549Z
O93193,C3583,P15359,5.22,1,2020-01-31 18:04:58,2024-05-02T05:39:18.549Z
O93194,C722,P8743,25.37,0,2021-03-04 14:45:59,2024-05-02T05:39:18.549Z
O93195,C9836,P11258,50.81,1,2020-10-30 19:00:53,2024-05-02T05:39:18.549Z
O93196,C9624,P16527,85.06,1,2021-03-14 23:51:15,2024-05-02T05:39:18.549Z
O93197,C3124,P16262,76.69,1,2020-05-18 14:00:07,2024-05-02T05:39:18.549Z
O93198,C5333,P2296,12.13,1,2020-08-05 06:49:53,2024-05-02T05:39:18.549Z
O93199,C2988,P6901,50.04,1,2020-09-12 20:32:05,2024-05-02T05:39:18.549Z
O93200,C9793,P769,11.87,0,2020-12-17 00:34:53,2024-05-02T05:39:18.549Z
O93201,C4759,P9536,7.74,1,2020-10-14 09:06:42,2024-05-02T05:39:18.549Z
O93202,C5538,P8415,23.31,0,2021-01-29 09:39:22,2024-05-02T05:39:18.549Z
O93203,C855,P12130,73.09,1,2020-10-02 04:05:20,2024-05-02T05:39:18.549Z
O93204,C908,P13510,96.32,1,2020-05-06 15:32:36,2024-05-02T05:39:18.549Z
O93205,C5667,P7722,81.36,1,2020-09-24 18:44:15,2024-05-02T05:39:18.549Z
O93206,C5182,P16264,81.95,1,2021-04-12 03:52:39,2024-05-02T05:39:18.549Z
O93207,C273,P4158,80.92,1,2021-01-04 09:24:56,2024-05-02T05:39:18.549Z
O93208,C6922,P10545,16.17,0,2020-01-23 09:21:34,2024-05-02T05:39:18.549Z
O93209,C1733,P9066,51.16,0,2020-04-03 22:48:11,2024-05-02T05:39:18.549Z
O93210,C9753,P6861,74.5,1,2020-02-02 22:02:48,2024-05-02T05:39:18.549Z
O93211,C6193,P10570,80.07,1,2020-11-17 07:36:11,2024-05-02T05:39:18.549Z
O93212,C5549,P13253,101.11,1,2021-04-18 07:54:54,2024-05-02T05:39:18.549Z
O93213,C7536,P11836,12.33,0,2020-06-09 01:02:57,2024-05-02T05:39:18.549Z
O93214,C2421,P10037,76.24,1,2020-11-10 04:00:34,2024-05-02T05:39:18.549Z
O93215,C886,P8974,29.74,0,2020-08-15 07:25:21,2024-05-02T05:39:18.549Z
O93216,C7531,P5083,84.68,1,2020-05-13 20:33:56,2024-05-02T05:39:18.549Z
O93217,C1436,P7707,100.46,0,2021-02-05 22:09:08,2024-05-02T05:39:18.549Z
O93218,C4277,P14178,46.78,1,2020-02-05 12:56:09,2024-05-02T05:39:18.549Z
O93219,C240,P188,40.52,1,2020-10-06 10:57:28,2024-05-02T05:39:18.549Z
O93220,C9017,P10267,28.82,1,2021-02-19 09:27:32,2024-05-02T05:39:18.549Z
O93221,C2752,P1584,62.9,0,2020-08-14 22:02:32,2024-05-02T05:39:18.549Z
O93222,C3203,P13437,37.47,1,2020-11-06 08:32:50,2024-05-02T05:39:18.549Z
O93223,C1747,P9501,54.26,0,2021-04-05 03:04:05,2024-05-02T05:39:18.549Z
O93224,C8796,P2913,67.21,1,2021-05-30 22:44:47,2024-05-02T05:39:18.549Z
O93225,C184,P1994,9.77,1,2020-12-28 07:58:12,2024-05-02T05:39:18.549Z
O93226,C8189,P915,52.1,1,2020-09-18 04:26:41,2024-05-02T05:39:18.549Z
O93227,C2308,P1768,66.82,0,2020-10-30 08:54:12,2024-05-02T05:39:18.549Z
O93228,C8912,P6510,21.95,1,2020-04-22 20:06:19,2024-05-02T05:39:18.549Z
O93229,C8945,P14656,43.33,1,2020-09-10 02:50:42,2024-05-02T05:39:18.549Z
O93230,C4734,P538,63.9,1,2020-03-15 13:31:59,2024-05-02T05:39:18.549Z
O93231,C6499,P16773,54.7,0,2020-07-06 08:30:57,2024-05-02T05:39:18.549Z
O93232,C2153,P6076,80.95,1,2020-08-25 03:31:10,2024-05-02T05:39:18.549Z
O93233,C7662,P14250,43.15,1,2020-04-22 13:56:15,2024-05-02T05:39:18.549Z
O93234,C3964,P12046,68.37,1,2020-09-20 04:13:07,2024-05-02T05:39:18.549Z
O93235,C8057,P2055,71.48,0,2021-03-07 13:28:08,2024-05-02T05:39:18.549Z
O93236,C4399,P14570,92.01,0,2020-05-04 12:03:57,2024-05-02T05:39:18.549Z
O93237,C9769,P10277,48.48,0,2020-11-09 17:49:25,2024-05-02T05:39:18.549Z
O93238,C2162,P7352,70.99,0,2020-07-14 11:33:51,2024-05-02T05:39:18.549Z
O93239,C6319,P3952,89.09,0,2020-05-04 01:26:37,2024-05-02T05:39:18.549Z
O93240,C9837,P14498,38.01,0,2021-05-02 11:26:42,2024-05-02T05:39:18.549Z
O93241,C341,P1158,15.43,1,2020-03-13 00:28:55,2024-05-02T05:39:18.549Z
O93242,C2289,P1141,5.86,0,2020-06-19 15:11:24,2024-05-02T05:39:18.549Z
O93243,C5064,P15513,80.51,0,2020-03-29 08:04:43,2024-05-02T05:39:18.549Z
O93244,C5027,P7667,37.01,0,2021-02-17 23:57:10,2024-05-02T05:39:18.549Z
O93245,C4368,P11,79.26,0,2020-09-23 13:36:26,2024-05-02T05:39:18.549Z
O93246,C730,P2656,77.69,0,2020-02-18 05:49:18,2024-05-02T05:39:18.549Z
O93247,C9178,P4702,56.59,1,2021-05-21 00:59:54,2024-05-02T05:39:18.549Z
O93248,C7676,P16812,66.98,1,2020-11-03 07:06:37,2024-05-02T05:39:18.549Z
O93249,C4381,P8131,49.32,1,2020-08-06 09:00:33,2024-05-02T05:39:18.549Z
O93250,C4222,P13083,67.59,0,2020-10-08 04:12:10,2024-05-02T05:39:18.549Z
O93251,C9689,P12214,27.88,1,2021-03-12 00:50:40,2024-05-02T05:39:18.549Z
O93252,C73,P8064,3.27,1,2020-02-22 08:04:53,2024-05-02T05:39:18.549Z
O93253,C5198,P7883,6.5600000000000005,1,2021-05-26 19:16:07,2024-05-02T05:39:18.549Z
O93254,C5198,P3273,44.09,1,2021-02-19 07:15:19,2024-05-02T05:39:18.549Z
O93255,C6132,P5752,83.52,1,2021-04-15 05:01:18,2024-05-02T05:39:18.549Z
O93256,C1868,P7998,28.39,0,2020-12-23 08:47:37,2024-05-02T05:39:18.549Z
O93257,C1112,P7422,82.62,0,2021-03-17 12:55:07,2024-05-02T05:39:18.549Z
O93258,C1711,P6751,20.16,1,2020-12-31 21:12:42,2024-05-02T05:39:18.550Z
O93259,C6481,P416,35.68,1,2020-05-13 17:53:12,2024-05-02T05:39:18.550Z
O93260,C6149,P8367,36.13,1,2020-02-08 08:35:00,2024-05-02T05:39:18.550Z
O93261,C8454,P5779,72.48,1,2021-04-25 08:09:41,2024-05-02T05:39:18.550Z
O93262,C7763,P5489,96.08,0,2021-05-18 17:59:22,2024-05-02T05:39:18.550Z
O93263,C2236,P14329,1.73,1,2020-01-04 03:16:12,2024-05-02T05:39:18.550Z
O93264,C2950,P3355,1.32,1,2020-03-13 03:16:54,2024-05-02T05:39:18.550Z
O93265,C663,P2743,18.22,1,2020-07-16 04:03:52,2024-05-02T05:39:18.550Z
O93266,C709,P9985,41.6,1,2021-04-27 15:04:40,2024-05-02T05:39:18.550Z
O93267,C1024,P5105,74.98,1,2020-10-08 09:49:47,2024-05-02T05:39:18.550Z
O93268,C4027,P8888,22.92,1,2021-04-30 18:14:50,2024-05-02T05:39:18.550Z
O93269,C1445,P10580,7.4,1,2020-04-16 19:46:50,2024-05-02T05:39:18.550Z
O93270,C2744,P13457,28.42,1,2020-01-08 20:08:11,2024-05-02T05:39:18.550Z
O93271,C4689,P10871,70.63,1,2020-10-28 11:21:20,2024-05-02T05:39:18.550Z
O93272,C4194,P1162,59.07,0,2020-02-13 11:07:51,2024-05-02T05:39:18.550Z
O93273,C2144,P13186,4.51,1,2020-02-26 11:52:57,2024-05-02T05:39:18.550Z
